;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184,3155618;262,2854679;326,1643786;373,6097644;403,7925168;415,3597697;418,4314249;416,9776518;414,5498032;412,7654508;406,7386458;404,6118313;400,6724101;397,5415262;394,0682904;391,4128352;388,4157798;386,0775424;383,5651885;381,88615;380,7088321;380,2037619;380,2037619;380,7088321;381,88615;383,0618265;384,4034627;385,408304;385,5756626;387,4144552;391,9113448;398,8611197;405,4304167;409,8383291;413,9013348;416,0072498;414,3877274;412,1157632;390,0820847;340,6708943;273,0875943;207,7807186;;377,78;11;5,19;57,05
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185,7842549;265,7108976;327,610861;375,1361404;405,7576475;419,0768456;421,1715081;419,2381336;419,2381336;413,576935;410,0011859;406,2482766;402,9724698;399,3554685;396,0546557;393,0734336;390,4149627;387,9152627;385,408304;383,5651885;382,5581653;381,3817868;382,3902116;382,3902116;383,0618265;384,0682521;385,408304;385,9102818;386,9133566;388,0821339;392,4095711;398,3664993;405,9212195;411,140394;417,4624862;418,5928204;417,6240435;413,4146936;391,0803377;341,3795253;273,6811362;207,7807186;;379,48;12;5,19;62,24
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187,7324179;266,9143412;328,8739915;376,4905409;406,5752182;420,8495451;422,9404155;421,0105399;419,3993949;417,1392904;412,9278032;405,9212195;403,9564382;401,3301636;397,7065815;394,3996605;391,9113448;389,4159466;387,0804219;385,2409125;383,7329095;382,8939728;383,0618265;383,7329095;384,5710184;385,408304;386,7462588;388,5825545;389,582529;391,9113448;395,0620289;399,8495464;407,2287558;412,9278032;419,0768456;419,3993949;419,0768456;415,3597697;392,741565;342,4411577;273,8788347;207,7807186;;381,02;13;5,19;67,43
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;188,2176835;268,3147755;332,2907081;379,698387;410,9777344;421,654254;424,0644293;422,6190329;420,5274759;418,4314249;412,1157632;408,0450318;405,2667578;403,3005767;399,1907157;395,8892948;392,741565;390,4149627;388,4157798;386,7462588;384,7385413;384,2358739;384,4034627;384,9060312;385,408304;386,9133566;388,4157798;390,581354;392,4095711;395,3930277;397,0461776;401,9874413;406,7386458;415,8454208;419,2381336;421,1715081;419,7218372;417,4624862;393,7367961;343,1480416;274,4714861;206,631844;;382,46;14;5,19;72,61
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;188,7022472;268,9137914;333,54522;381,2135987;411,3030255;424,8665139;425,5077144;424,706149;422,4583023;418,754189;412,7654508;408,371342;404,7756066;402,9724698;399,6848838;396,8810004;393,9025588;391,5790366;389,2493322;387,0804219;385,9102818;385,2409125;385,2409125;385,408304;386,7462588;387,9152627;389,4159466;391,5790366;394,7309066;397,0461776;398,531403;403,1365379;408,2082012;416,6542933;420,0441727;422,6190329;421,8151164;418,754189;395,5584808;344,0306726;275,2606556;206,631844;;383,52;15;5,19;77,8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;188,9442671;270,1097365;333,9032339;382,7260857;412,4406627;425,0268529;428,0683945;426,9489053;425,0268529;420,5274759;414,7118514;409,1866188;405,5940466;403,9564382;400,0141791;397,2113243;395,3930277;392,5755837;390,0820847;387,7483592;386,9133566;386,2447704;386,0775424;387,0804219;388,0821339;389,2493322;390,581354;392,907515;396,7157927;400,5078972;402,4800884;406,5752182;409,8383291;418,4314249;421,654254;423,7434132;423,1010674;419,8830183;396,7157927;344,7360025;275,6548003;206,631844;;384,86;16;5,19;82,99
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;189,4277853;271,1042492;335,6905391;383,3974344;413,576935;427,9085441;428,8672646;428,3880189;427,5887668;421,4933651;417,7855737;412,2782269;408,371342;404,4480268;400,1787817;398,2015653;395,5584808;392,907515;391,2466023;389,582529;387,9152627;387,4144552;387,4144552;387,9152627;389,0826859;390,0820847;390,9140415;393,5710023;397,7065815;401,0013465;402,644245;408,371342;412,7654508;419,5606294;422,4583023;424,2248982;424,3853412;421,1715081;397,3764405;345,2645502;276,0486529;207,3215932;;386,01;17;5,19;88,17
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190,1517663;272,2951594;338,3629568;385,408304;414,5498032;429,346282;430,6225499;430,1441385;427,9085441;421,9759524;418,1085533;414,2256242;410,1640145;406,4117619;401,4945275;398,6962764;395,5584808;392,907515;391,0803377;390,581354;388,9160075;388,248973;388,9160075;389,4159466;390,2485396;391,5790366;392,5755837;393,7367961;396,0546557;400,0141791;406,0847625;409,1866188;415,8454208;420,8495451;423,7434132;425,1871659;425,0268529;421,9759524;397,8716065;345,7927138;276,6388862;208,0100702;;387,05;18;5,19;93,36
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;191,8350729;273,2855161;338,7185136;386,9133566;416,1690515;430,3036342;431,2600801;431,4194;429,5059038;423,2616931;418,754189;415,0358655;410,9777344;407,2287558;404,2841932;399,3554685;396,0546557;394,233991;391,9113448;390,581354;389,915598;389,7490795;389,915598;390,581354;391,4128352;392,4095711;393,5710023;394,3996605;396,8810004;400,8368932;403,7925168;410,8150467;413,9013348;421,654254;425,5077144;426,3086335;425,6679498;422,9404155;398,3664993;345,7927138;277,0320128;208,9260767;;387,89;19;5,19;98,55
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193,987233;275,4577645;339,9615584;388,0821339;417,6240435;432,3747948;432,6930604;432,0564297;431,1007352;425,1871659;419,2381336;415,8454208;412,1157632;408,8605934;403,7925168;399,6848838;397,5415262;395,0620289;392,4095711;391,5790366;390,581354;390,7477136;390,9140415;391,4128352;391,9113448;393,0734336;393,9025588;394,7309066;396,7157927;399,8495464;403,6285661;410,1640145;418,1085533;422,7797373;426,7888759;427,9085441;426,9489053;423,4222926;398,8611197;347,3749148;277,6211618;210,0679617;;388,86;20;5,19;103,73
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197,0725232;278,4056891;341,7335775;389,915598;418,4314249;432,852156;433,4882901;433,3292938;431,4194;428,2282194;419,8830183;415,8454208;410,6523309;411,3030255;406,2482766;402,4800884;399,0259327;396,0546557;393,2393211;392,2435271;391,4128352;391,2466023;391,5790366;392,0774517;392,5755837;393,4051772;394,3996605;395,5584808;397,3764405;398,531403;404,1203303;410,3268148;416,330826;423,7434132;427,7486682;428,7075414;428,2282194;423,7434132;399,3554685;348,2524413;278,2096646;211,2064162;;389,76;21;5,19;108,92
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198,2519919;279,5803426;345,6167018;390,581354;420,0441727;433,965131;434,2829015;434,2829015;432,5339401;428,3880189;421,9759524;415,1978313;411,3030255;408,8605934;405,5940466;401,8231663;398,0366011;396,2199859;394,3996605;392,907515;392,4095711;392,0774517;392,4095711;392,5755837;393,2393211;393,7367961;394,565299;395,3930277;396,7157927;398,3664993;402,4800884;410,3268148;414,8738722;423,9039343;427,5887668;429,0269624;427,9085441;425,3474531;400,1787817;348,7784553;278,2096646;211,2064162;;390,12;22;5,19;114,11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198,4874149;280,3620309;346,672137;393,5710023;421,8151164;434,2829015;434,7593726;434,9181472;433,1702726;429,5059038;421,654254;416,9776518;414,0634933;409,675444;405,7576475;402,8083721;399,1907157;396,2199859;395,0620289;393,9025588;393,0734336;392,907515;393,0734336;393,4051772;393,9025588;394,3996605;394,7309066;395,8892948;396,7157927;398,6962764;401,9874413;410,4895869;416,330826;425,0268529;429,1866349;429,6655004;429,0269624;425,8281594;402,1516865;349,6543132;278,6016423;210,9789977;;390,92;23;5,19;119,29
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198,9577937;281,1425968;347,1992835;394,8964832;421,9759524;435,3943237;435,87028;435,0768972;434,2829015;430,4631046;424,2248982;417,4624862;415,3597697;409,0236203;406,4117619;402,4800884;398,3664993;396,7157927;395,3930277;394,565299;393,7367961;393,4051772;393,7367961;394,233991;394,565299;394,8964832;395,3930277;395,7239032;397,2113243;399,1907157;403,9564382;411,465629;415,8454208;425,6679498;428,3880189;429,5059038;429,1866349;427,4288398;402,8083721;350,1793308;278,7975243;210,5237528;;391,46;24;5,19;124,48
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198,9577937;281,5324611;347,9015564;395,5584808;423,4222926;436,5045466;436,6630524;436,1874621;434,7593726;431,8972097;423,5828659;420,8495451;415,0358655;410,0011859;407,0654145;403,7925168;402,1516865;399,0259327;396,5505544;394,8964832;394,3996605;394,0682904;394,565299;395,0620289;395,3930277;395,5584808;396,0546557;396,3852854;397,5415262;398,6962764;404,1203303;411,9532716;415,3597697;426,7888759;428,8672646;430,3036342;429,6655004;427,1089091;403,7925168;350,8787771;280,3620309;210,7514433;;392,24;25;5,19;129,67
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;199,1927503;282,1167369;348,7784553;396,8810004;424,706149;437,6135775;438,0885133;437,2968327;435,3943237;431,5786949;427,1089091;422,4583023;416,9776518;412,2782269;408,371342;403,4645861;400,0141791;399,0259327;397,5415262;395,7239032;395,2275437;395,0620289;395,0620289;395,7239032;396,3852854;396,8810004;397,2113243;398,0366011;398,3664993;399,3554685;405,2667578;411,6282045;417,3009018;426,6288208;429,5059038;432,0564297;430,6225499;429,0269624;404,7756066;351,9267163;282,3113571;211,2064162;;393,19;26;5,19;134,85
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;199,8966934;282,7003906;349,8293604;398,0366011;426,7888759;438,563232;439,353949;438,4050165;436,9799911;432,5339401;426,7888759;422,9404155;417,6240435;414,8738722;409,0236203;404,6118313;402,644245;400,5078972;398,0366011;396,3852854;395,8892948;395,7239032;396,2199859;396,7157927;397,3764405;397,8716065;398,531403;399,0259327;400,0141791;401,1657699;404,9393527;412,9278032;416,6542933;426,7888759;431,4194;433,0112267;432,5339401;429,9846177;405,4304167;352,6245267;282,7003906;212,341482;;394,2;27;5,19;140,04
